OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
157896,04092017946,MCDONALDS #34433,4980 CARY GLEN BLVD ,,CARY,NC,27519,(919) 462-9904,2018-09-27T00:00:00.000Z,Restaurant,15548,-78.90188372,35.8192725,M
157897,04092110145,Turner Creek Elementary Cafeteria,6801 Turner Creek Rd ,,CARY,NC,27519,(919) 363-1399,2004-07-09T00:00:00.000Z,Public School Lunchrooms,4960,-78.87522127,35.77275991,M
157898,04092016897,FIVE GUYS 1710,1121 PARKSIDE MAIN ST.,,CARY,NC,27519,(919) 380-0450,2015-03-25T00:00:00.000Z,Restaurant,12985,-78.88929435,35.84836238,M
157899,04092017232,TAZZA KITCHEN - SCV,600 LEDGESTONE WAY ,,CARY,NC,27519,(919) 651-8281,2016-05-10T00:00:00.000Z,Restaurant,13030,-78.84859346,35.79156535,M
157900,04092021987,H Mart SDG Tofu House,1961 High House RD ,,CARY,NC,27519,(919) 535-5900,2016-12-22T00:00:00.000Z,Food Stand,12826,-78.84865444,35.78921622,M
157901,04092021399,Harris Teeter #138 Meat/Seafood,98 Cornerstone DR ,,CARY,NC,27519,(919) 467-1259,2006-09-05T00:00:00.000Z,Food Stand,15352,-78.85187583,35.79044843,M
157902,04092110518,HORTON'S CREEK ELEMENTARY SCHOOL CAFETERIA,7615 O'KELLY CHAPEL RD ,,CARY,NC,27519,(919) 694-8660,2017-06-21T00:00:00.000Z,Public School Lunchrooms,12174,-78.90733817,35.84188721,M
157903,04092016942,DUNKIN DONUTS BASKIN ROBBINS #342104,2740 NC HWY 55 ,STE 100,CARY,NC,27519,(919) 303-4334,2015-06-29T00:00:00.000Z,Restaurant,11953,-78.87101554,35.78562539,M
157904,04092021997,H Mart Seafood Department,1961 High House RD ,,CARY,NC,27519,(919) 535-5900,2016-12-22T00:00:00.000Z,Food Stand,11853,-78.84865444,35.78921622,M
157905,04092017607,TROPICAL SMOOTHIE CAFE NC23,1385 BRADFORD VIEW PL ,SUITE 110,CARY,NC,27519,(919) 378-9859,2017-05-16T00:00:00.000Z,Restaurant,13263,-78.84660394,35.79351906,M
157906,04092015575,TRIBECA TAVERN,500 LEDGESTONE WAY ,,CARY,NC,27519,(919) 465-3055,2010-02-19T00:00:00.000Z,Restaurant,6414,-78.84803797,35.79230683,M
157907,04092017925,Dominos #8849,708 Slash Pine DR ,,CARY,NC,27519,(919) 439-5859,2018-08-07T00:00:00.000Z,Restaurant,17367,-78.90892711,35.83075427,M
157908,04092017614,STELLINO'S,1150 PARKSIDE MAIN ST ,,CARY,NC,27519,(919) 694-5761,2017-05-09T00:00:00.000Z,Restaurant,13266,-78.88929435,35.84836238,M
157909,04092021988,H Mart BBQ Chicken,1961 High House RD ,,CARY,NC,27519,(919) 535-5900,2016-12-22T00:00:00.000Z,Food Stand,13315,-78.84865444,35.78921622,M
157910,04092017010,NAZARA INDIAN BISTRO,1945 HIGH HOUSE RD ,,CARY,NC,27519,(919) 694-5353,2015-08-21T00:00:00.000Z,Restaurant,11561,-78.84865444,35.78921622,M
157911,04092016727,HARRIS TEETER #236 STARBUCKS,7145  O'KELLY CHAPEL RD ,,CARY,NC,27519,(919) 465-9432,2014-08-04T00:00:00.000Z,Restaurant,6717,-78.88824644,35.84415135,M
157912,04092017583,RICCI'S TRATTORIA,10110 GREENLEVEL CHURCH RD ,SUITE 108,CARY,NC,27519,(919) 380-8410,2017-04-12T00:00:00.000Z,Restaurant,6736,-78.90107787,35.82060358,M
157913,04092016695,TIJUANA FLATS #193,7165 OKELLY CHAPEL  RD ,,CARY,NC,27519,(919) 629-3200,2014-05-16T00:00:00.000Z,Restaurant,6891,-78.88824644,35.84415135,M
157914,04092017926,Pure Juicery Bar,716 Slash Pine DR ,,Cary,NC,27519,(919) 234-1572,2018-07-06T00:00:00.000Z,Restaurant,14103,-78.90892711,35.83075427,M
157915,04092016135,LOS TRES MAGUEYES,10120 GREEN LEVEL CHURCH  RD ,,CARY,NC,27519,(919) 967-5444,2012-03-16T00:00:00.000Z,Restaurant,7064,-78.90107787,35.82060358,M
157916,04092015697,Subway,10130 Green Level Church  Rd Suite 300,,CARY,NC,27519,(919) 460-9422,2010-08-03T00:00:00.000Z,Restaurant,13360,-78.90107787,35.82060358,M
157917,04092016638,TARGET CAFE #2784,7129 OKELLY CHAPEL RD ,,CARY,NC,27519,(919) 674-2214,2014-03-05T00:00:00.000Z,Restaurant,14947,-78.88560741,35.84442227,M
157918,04092017727,Whole Foods Market #10611 Culinary,5055 Arco ST ,,CARY,NC,27519,(984) 228-0300,2017-11-03T00:00:00.000Z,Restaurant,13369,-78.88191924,35.83347908,M
157919,04092017709,Penn Station #345,5036 Arco ST ,,Cary,NC,27519,,2017-10-12T00:00:00.000Z,Restaurant,13371,-78.88191924,35.83347908,M
157920,04092025233,Publix 1552 Seafood,425 Emissary DR ,,CARY,NC,27519,(919) 388-7201,2018-11-02T00:00:00.000Z,Food Stand,11418,-78.90353481,35.82487513,M
157921,04092017654,HARRIS TEETER 138 STARBUCKS,98 CORNERSTONE DR ,,CARY,NC,27519,(919) 467-1259,2017-06-28T00:00:00.000Z,Restaurant,14890,-78.85187583,35.79044843,M
157922,04092110517,Green Level High School Cafeteria,7600 ROBERTS RD ,,CARY,NC,27519,,2017-05-16T00:00:00.000Z,Public School Lunchrooms,11332,-78.89828034,35.77347438,M
157923,04092021721,WALMART 4157 NEIGHBORHOOD MARKET DELI,2750 NC 55  HWY ,,CARY,NC,27519,(919) 335-0051,2012-09-28T00:00:00.000Z,Food Stand,13435,-78.86967755,35.78629979,M
157924,04092015798,BOJANGLES,3025 WINSTON HILL DR ,,CARY,NC,27519,(919) 460-9224,2010-10-21T00:00:00.000Z,Restaurant,9842,-78.84654757,35.78948112,M
157925,04092018126,MOD Pizza #576,336 SEMBLER LN,Suite 4001,CARY,NC,27519-2609,(984) 208-7015,2019-07-15T00:00:00.000Z,Restaurant,18829,-78.90353481,35.82487513,M
157926,04092110097,Davis Drive Middle Sch. Cafeteria,2101 DAVIS DR,,CARY,NC,27519-9276,(919) 387-3038,1995-05-01T00:00:00.000Z,Public School Lunchrooms,20553,-78.85122381,35.77868918,M
157927,04092110096,Davis Drive Elem. Sch. Cafeteria,2151 DAVIS DR,,CARY,NC,27519-9276,(919) 387-2135,1994-07-19T00:00:00.000Z,Public School Lunchrooms,4492,-78.85122381,35.77868918,M
157928,04092016558,DAVE AND BUSTERS,1105 WALNUT ST ,STE E101,CARY,NC,27520,(919) 535-6800,2013-11-04T00:00:00.000Z,Restaurant,5116,-78.76025493,35.77377018,T
157929,04092110512,WHITE OAK ELEMENTARY SCHOOL CAFETERIA,1512 WHITE OAK CHURCH RD ,,CARY,NC,27523,,2016-08-12T00:00:00.000Z,Public School Lunchrooms,15076,-78.92001173,35.7815049,M
157930,04092021872,FOOD LION #2198 PRODUCE,8745 HOLLY SPRINGS RD ,,CARY,NC,27529,(919) 362-1738,2015-09-09T00:00:00.000Z,Food Stand,21624,0,0,U
157931,04092021648,FOOD LION #2198 DELI/BAKERY,8745 HOLLY SPRINGS RD ,,CARY,NC,27539,(919) 362-1738,2011-01-25T00:00:00.000Z,Food Stand,19559,-78.77350631,35.69402851,M
157932,04092300250,FOOD LION #2198 MEAT MARKET,8745 HOLLY SPRINGS RD ,,CARY,NC,27539,(919) 362-1738,2011-01-25T00:00:00.000Z,Meat Market,10972,-78.77350631,35.69402851,M
157933,04092110126,Middle Creek High School Cafeteria,123 Middle Creek Park Ave ,,CARY,NC,27539,(919) 773-3842,2001-08-02T00:00:00.000Z,Public School Lunchrooms,1130,-78.75884679,35.66889216,M
157934,04092017901,Vaishno Bhog,810 E Chatham ST ,,CARY,NC,27560,(919) 678-3172,2018-07-11T00:00:00.000Z,Restaurant,13536,-78.76305622,35.79140272,M
157935,04092110511,PLEASANT GROVE CHURCH ROAD ELEMENTARY CAFETERIA,3605 PLEASANT GROVE CHURCH RD ,,Cary,NC,27560,,2016-07-28T00:00:00.000Z,Public School Lunchrooms,16398,-78.82078848,35.88684252,M
157936,04092011958,Goodberry's Creamery,2325 Davis Dr ,,CARY,NC,27560,(919) 469-3350,1996-11-15T00:00:00.000Z,Restaurant,20243,-78.84745125,35.78961368,M
157937,04092160065,BROOKDALE CARY,7870 CHAPEL HILL RD ,,CARY,NC,27573,(919) 852-1355,2008-09-19T00:00:00.000Z,Institutional Food Service,21425,-78.76164216,35.79641259,M
157938,04092110099,Oak Grove Elem. Sch Cafeteria,10401 Penny Rd,,CARY,NC,27602,(919) 387-4490,1995-07-21T00:00:00.000Z,Public School Lunchrooms,250,0,0,U
157939,04092030118,Taqueria Lo Mejor Acapulco #1 (WCID #448),Across from 8102 Green Level Church Rd. ,WEEKDAY LUNCHTIME 11-2pm,CARY,NC,27604,(919) 327-8932,2004-07-28T00:00:00.000Z,Mobile Food Units,4764,0,0,U
157940,04092017865,THE SHINY DINER,1550 BUCK JONES RD ,,CARY,NC,27606,(919) 469-3663,2018-06-22T00:00:00.000Z,Restaurant,18192,-78.74458848,35.763805,M
157941,04092017919,Diced,7157 O'Kelley Chapel RD ,,CARY,NC,27619,(919) 678-5004,2018-09-06T00:00:00.000Z,Restaurant,15123,-78.88824644,35.84415135,M
157942,04092014662,Starbucks #9840,1107 Walnut ST ,1107-102 Walnut St ,CARY ,NC,27511,(919) 468-9908,2006-08-18T00:00:00.000Z,Restaurant,17656,-78.76025493,35.77377018,M
157943,04092300233,Fresh Market #8 Meat Market ,3655 Cary PKY ,,CARY ,NC,27511,(919) 481-2865,2006-10-31T00:00:00.000Z,Meat Market,7720,0,0,U
157944,04092014271,Salvio's Pizzeria,2428 SW Cary Pkwy,,CARY ,NC,27513,(919) 467-4600,2005-03-07T00:00:00.000Z,Restaurant,5668,-78.82085718,35.76363975,M
157945,04092110461,Panther Creek High Sch. Cafeteria ,6770 McCrimmon PKwY ,,CARY ,NC,27513,(919) 463-8656,2006-08-21T00:00:00.000Z,Public School Lunchrooms,7597,-78.88879092,35.83017885,M
157946,04092014709,Biscuitville #175 ,2820 NC HWY 55,,CARY ,NC,27519,(919) 362-8034,2006-10-19T00:00:00.000Z,Restaurant,7329,-78.87065621,35.78859981,M
157947,04092021959,Las Carolinas Grocery & Grill,4905 Guy RD ,,CLAYTON,NC,27520,(919) 359-0089,2016-05-17T00:00:00.000Z,Food Stand,12885,-78.52179304,35.67702979,M
157948,04092013461,Pine Hollow Golf Club Food Service,3300 GARNER RD ,,CLAYTON,NC,27520-9306,(919) 553-4554,2001-11-30T00:00:00.000Z,Restaurant,16009,-78.50626539,35.67653726,M
157949,04092021426,Speedway #6959,2808 US Hwy 70 W ,,CLAYTON,NC,27520-9321,(919) 553-3535,2006-12-21T00:00:00.000Z,Food Stand,12676,0,0,U
157950,04092040323,Traveling Dogs (WCID #495),2928 U.S. 70  HWY ,"LKQ Pick your part (Tu &amp; Thur 11-2pm )",Clayton ,NC,27520,(919) 345-4055,2014-08-26T00:00:00.000Z,Pushcarts,19285,0,0,U
157951,04092110481,HERBERT AKINS ELEMENTARY LUNCHROOM,2255 HERBERT AKINS RD ,,FUQUAY VARINA,NC,27526,(919) 567-4120,2009-06-09T00:00:00.000Z,Public School Lunchrooms,16743,-78.80360393,35.6211291,M
157952,04092016769,SMITHFIELD'S CHICKEN N BAR-B-QUE,1440 E BROAD ST ,,FUQUAY VARINA,NC,27526,(919) 557-2400,2014-10-10T00:00:00.000Z,Restaurant,13863,-78.77463279,35.59446528,M
157953,04092014269,Subway,1326 N Main ST ,,FUQUAY VARINA,NC,27526,(919) 552-2609,2005-02-10T00:00:00.000Z,Restaurant,5667,-78.77764359,35.59047244,M
157954,04092014571,Moe's Southwest Grill,1406 E Broad ST,,FUQUAY VARINA,NC,27526,(919) 557-5507,2006-04-26T00:00:00.000Z,Restaurant,21130,-78.77524481,35.59427198,M
157955,04092014098,Assagios Pizzeria Ristorante,7417 SUNSET LAKE RD ,,FUQUAY VARINA,NC,27526,(919) 557-9505,2004-07-19T00:00:00.000Z,Restaurant,11990,-78.77604319,35.59548799,M
157956,04092016622,WINGIN'IT BAR AND GRILLE,1625 N MAIN ST ,STE 109,FUQUAY VARINA,NC,27526,,2014-02-28T00:00:00.000Z,Restaurant,11694,-78.76146466,35.59674096,M
157957,04092017788,KING WOK,7405 SUNSET LAKE RD ,,FUQUAY VARINA,NC,27526,(919) 577-6852,2018-02-08T00:00:00.000Z,Restaurant,8539,-78.77604319,35.59548799,M
157958,04092110133,Ballentine Elem. Sch. Cafeteria,1651 N McLaurin Ln,,FUQUAY VARINA,NC,27526,(919) 557-1140,2002-08-06T00:00:00.000Z,Public School Lunchrooms,581,-78.7724712,35.6135987,M
157959,04092016589,AVIATOR BREW #2,209 TECHNOLOGY PARK LN ,,FUQUAY VARINA,NC,27526,(919) 567-2337,2013-12-19T00:00:00.000Z,Restaurant,15592,-78.80852643,35.61969631,M
157960,04092021530,Papa John's,1516 Broad ST ,,FUQUAY VARINA,NC,27526,(919) 577-6565,2008-05-15T00:00:00.000Z,Food Stand,4892,-78.80360299,35.60359983,T
157961,04092016515,SUBWAY #54848 @ WALMART,1057 E BROAD ST ,,FUQUAY VARINA,NC,27526,(919) 522-0026,2013-09-24T00:00:00.000Z,Restaurant,15883,-78.78143109,35.59257744,M
157962,04092013899,Little Caesars,1320 N Main ST ,,FUQUAY VARINA,NC,27526,(919) 552-8688,2003-09-10T00:00:00.000Z,Restaurant,5661,-78.77764359,35.59047244,M
157963,04092014186,Waffle House,1412 N Main ST ,,FUQUAY VARINA,NC,27526,(919) 552-2187,2004-11-17T00:00:00.000Z,Restaurant,18651,-78.77205894,35.59255233,M
157964,04092160078,UNIVERSAL HEALTH CARE FUQUAY VARINA DINING,410 S JUDD PKY ,,FUQUAY VARINA,NC,27526,(919) 577-0421,2013-07-30T00:00:00.000Z,Institutional Food Service,13432,-78.78398238,35.58014677,M
157965,04092014991,J & S New York Pizza,500 E Broad ST ,,FUQUAY VARINA,NC,27526,(919) 557-6921,2007-10-26T00:00:00.000Z,Restaurant,18613,-78.79469674,35.59304361,M
157966,04092015153,Starbucks,1380 N Main ST ,,FUQUAY VARINA,NC,27526,(919) 557-0533,2008-06-24T00:00:00.000Z,Restaurant,4893,-78.77523409,35.59178475,M
157967,04092014404,CHICK-FIL-A,1460 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 577-1030,2005-10-18T00:00:00.000Z,Restaurant,11183,-78.76924504,35.59378425,M
157968,04092018172,Jersey Boy Subs #001,943 E BROAD ST,,FUQUAY VARINA,NC,27526,(919) 552-8255,2019-09-06T00:00:00.000Z,Restaurant,17106,-78.7826773,35.59366026,M
157969,04092017698,HWY 55 BURGERS SHAKES & FRIES,3421 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 567-3007,2017-10-13T00:00:00.000Z,Restaurant,10272,-78.72370094,35.62481705,M
157970,04092016432,JUS' ENUFF HOME COOKIN',736 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 567-0587,2013-05-24T00:00:00.000Z,Restaurant,21503,-78.78937826,35.59075636,M
157971,04092013725,Milano's Pizza,7509 Purfoy Rd ,,FUQUAY VARINA,NC,27526,(919) 557-6093,2002-11-25T00:00:00.000Z,Restaurant,20196,-78.77314692,35.59150607,M
157972,04092017657,ZAXBY'S #66201,1341 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 552-3981,2017-08-07T00:00:00.000Z,Restaurant,12224,-78.77669551,35.59243122,M
157973,04092021553,COOKOUT #55,1433 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 577-8088,2008-11-04T00:00:00.000Z,Food Stand,6994,-78.77099025,35.59394754,M
157974,04092025253,Harris Teeter #498 Deli,1371 E Broad ST ,,FUQUAY VARINA,NC,27526,,2019-04-18T00:00:00.000Z,Food Stand,11375,-78.77604319,35.59548799,M
157975,04092021936,CIRCLE K #3146,1720  N MAIN ST ,,FUQUAY VARINA,NC,27526,,2016-02-25T00:00:00.000Z,Food Stand,14383,-78.75810908,35.59678082,M
157976,04092016421,MEI WEI ASIAN DINER,1424 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 762-7128,2013-05-07T00:00:00.000Z,Restaurant,5680,-78.77067049,35.59261337,M
157977,04092014233,Sheetz,1655 N Main Street,,FUQUAY VARINA,NC,27526,(919) 577-2215,2005-01-26T00:00:00.000Z,Restaurant,6683,-78.76014426,35.59694528,M
157978,04092015740,LA TAQUERIA,973 E BROAD ST ,,FUQUAY VARINA,NC,27526,(919) 455-5069,2010-10-18T00:00:00.000Z,Restaurant,11328,-78.7826773,35.59366026,M
157979,04092015421,QUALITY INN FOOD SERVICE,511 N JUDD PKY NE ,,FUQUAY VARINA,NC,27526,(919) 557-2009,2009-06-16T00:00:00.000Z,Restaurant,18031,-78.78040573,35.59061253,M
157980,04092016130,HIGHGROVE ESTATE,1613  S MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 552-6154,2012-03-07T00:00:00.000Z,Restaurant,7062,-78.80703781,35.55650194,M
157981,04092016340,BAGELS PLUS,100 DICKENS DR ,,FUQUAY VARINA,NC,27526,(919) 285-4980,2013-01-08T00:00:00.000Z,Restaurant,17126,-78.81143203,35.61536881,M
157982,04092016559,KING CHINESE BUFFET,1029 E BROAD ST ,,FUQUAY VARINA,NC,27526,(919) 567-8989,2013-11-05T00:00:00.000Z,Restaurant,20381,-78.7826773,35.59366026,M
157983,04092016969,JOYCE AND FAMILY RESTAURANT,129 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 567-1717,2015-07-07T00:00:00.000Z,Restaurant,18139,-78.80056831,35.58594643,M
157984,04092016188,BURGER KING #6063,1299 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 552-1045,2012-05-31T00:00:00.000Z,Restaurant,6418,-78.77869475,35.59221744,M
157985,04092015485,AVIATOR BREWING TAP HOUSE,600 E BROAD ST ,,FUQUAY VARINA,NC,27526,(919) 552-8826,2009-10-07T00:00:00.000Z,Restaurant,8193,-78.79392899,35.59279145,M
157986,04092016548,GARIBALDI TRATTORIA PIZZA E PASTA,900 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 552-8865,2014-06-13T00:00:00.000Z,Restaurant,8134,-78.78690994,35.59111677,M
157987,04092016005,HIBACHI & CO,708  N JUDD PKY ,,FUQUAY VARINA,NC,27526,(919) 552-8899,2011-09-20T00:00:00.000Z,Restaurant,5414,-78.77907529,35.59233799,M
157988,04092015613,CARILLON OF FUQUAY FOOD SERVICE,6576  JOHNSON POND RD ,,FUQUAY VARINA,NC,27526,(919) 577-8102,2010-04-16T00:00:00.000Z,Restaurant,13660,-78.7562397,35.60358821,M
157989,04092017510,COMFORT INN BREAKFAST FUQUAY VARINA,7616 PURFOY RD ,,FUQUAY VARINA,NC,27526,(919) 557-9000,2017-02-06T00:00:00.000Z,Restaurant,12829,-78.77411286,35.59000199,M
157990,04092016251,ANNAS PIZZERIA,138 S MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 285-2497,2012-09-04T00:00:00.000Z,Restaurant,13664,-78.80003832,35.58309804,M
157991,04092040249,ROLL DOGS EXPRESS (WCID #393),1300 N MAIN ST ,ROSE'S,FUQUAY VARINA,NC,27526,(757) 705-1060,2010-10-08T00:00:00.000Z,Pushcarts,4383,-78.77764359,35.59047244,M
157992,04092110136,Fuquay Varina Middle Sch. Cafet.,109 N Ennis St ,,FUQUAY VARINA,NC,27526,(919) 557-2750,1986-04-30T00:00:00.000Z,Public School Lunchrooms,6182,-78.79386952,35.58581803,M
157993,04092015336,LOS TRES MAGUEYES,401 WAKE CHAPEL RD ,,FUQUAY VARINA,NC,27526,(919) 552-3957,2009-02-06T00:00:00.000Z,Restaurant,17493,-78.80006934,35.5907222,M
157994,04092013768,Ruby Tuesday's,1260 N Main St ,,FUQUAY VARINA,NC,27526,(919) 557-0341,2003-02-24T00:00:00.000Z,Restaurant,19374,-78.78112808,35.5912681,M
157995,04092016671,Triple Barrel Tavern,2221 N GRASSLAND DR ,,FUQUAY VARINA,NC,27526,(919) 762-0940,2014-04-28T00:00:00.000Z,Restaurant,13209,-78.81032894,35.6156518,M
157996,04092090012,Pine Acres Meals On Wheels,402 MCLEAN ST ,,FUQUAY VARINA,NC,27526-1640,(919) 552-5825,1998-07-02T00:00:00.000Z,Elderly Nutrition Sites (catered),20581,-78.80691399,35.5930488,M
157997,04092021112,WalMart Deli,1051 E BROAD ST ,,FUQUAY VARINA,NC,27526-1799,(919) 567-2350,2002-03-19T00:00:00.000Z,Food Stand,396,-78.78150336,35.5944005,M
157998,04092013291,Biscuitville # 169,605 STELLATA DR ,,FUQUAY VARINA,NC,27526-1946,(919) 577-6380,2001-03-01T00:00:00.000Z,Restaurant,8764,-78.78197965,35.59136738,M
157999,04092010236,El Dorado #3,112 E VANCE ST ,,FUQUAY VARINA,NC,27526-2235,(919) 557-0287,1991-04-19T00:00:00.000Z,Restaurant,5703,-78.79884512,35.5817003,M
158000,04092017268,WENDYS #6317,1374 N MAIN ST ,,FUQUAY VARINA,NC,27526-2617,(919) 557-0139,2016-08-19T00:00:00.000Z,Restaurant,14029,-78.77582077,35.59164945,M
158001,04092018109,Panera Bread #6073,1330 N MAIN ST,,FUQUAY VARINA,NC,27526-2617,,2019-06-05T00:00:00.000Z,Restaurant,11984,-78.77807837,35.59144011,T
158002,04092011828,Taco Bell,1384 N MAIN ST ,,FUQUAY VARINA,NC,27526-2617,(919) 557-5557,1996-01-02T00:00:00.000Z,Restaurant,19625,-78.7742089,35.59204807,M
158003,04092016755,GOLDEN CHINA,1324 N MAIN ST ,,FUQUAY VARINA,NC,27526-2617,(919) 552-9397,2014-09-18T00:00:00.000Z,Restaurant,12037,-78.77764359,35.59047244,M
158004,04092021003,Food Lion #434 Deli,1338 N MAIN ST ,,FUQUAY VARINA,NC,27526-2617,(919) 552-1388,2000-07-01T00:00:00.000Z,Food Stand,9133,-78.77764359,35.59047244,M
158005,04092300167,Food Lion #434 Meat Market,1338 N MAIN ST ,,FUQUAY VARINA,NC,27526-2617,,2000-07-01T00:00:00.000Z,Meat Market,3588,-78.77764359,35.59047244,M
158006,04092020607,DOMINOS PIZZA #8940,1368 N MAIN ST ,,FUQUAY VARINA,NC,27526-2617,(919) 557-5551,1994-05-20T00:00:00.000Z,Food Stand,1786,-78.77533261,35.59075123,M
158007,04092012198,Windsor Point Restaurant,1221 BROAD ST,,FUQUAY VARINA,NC,27526-3602,(919) 552-4580,1998-02-27T00:00:00.000Z,Restaurant,1469,-78.80163084,35.59974785,T
158008,04092021005,Food Lion #1589 Deli ,3417 N MAIN ST,,FUQUAY VARINA,NC,27526-7257,(919) 557-0555,2000-07-01T00:00:00.000Z,Food Stand,2322,-78.72584265,35.62514941,M
158009,04092300168,Food Lion #1589 Meat Market ,3417 N MAIN ST,,FUQUAY VARINA,NC,27526-7257,(919) 557-0555,2000-07-01T00:00:00.000Z,Meat Market,1746,-78.72584265,35.62514941,M
158010,04092020959,Food Lion #1459 Deli,1508 BROAD ST ,,FUQUAY VARINA,NC,27526-8363,(919) 577-1000,2000-07-01T00:00:00.000Z,Food Stand,874,-78.80356197,35.60352165,T
158011,04092300142,Food Lion #1459 Meat Market,1508 BROAD ST ,,FUQUAY VARINA,NC,27526-8363,(919) 577-1000,2000-07-01T00:00:00.000Z,Meat Market,2432,-78.80356197,35.60352165,T
158012,04092015783,JUMBO CHINA RESTUARANT ,1518 BROAD ST ,,FUQUAY VARINA,NC,27526-8363,(919) 577-7098,2011-08-12T00:00:00.000Z,Restaurant,13857,-78.80361325,35.60361937,T
158013,04092017866,DAIRY QUEEN #40925,1408 N MAIN ST ,,FUQUAY VARINA,NC,27526-8901,(919) 567-3738,2018-06-26T00:00:00.000Z,Restaurant,14722,-78.77235694,35.59259203,M
158014,04092011132,Bojangles,1400 N MAIN ST ,,FUQUAY VARINA,NC,27526-8901,(919) 557-0749,1992-08-10T00:00:00.000Z,Restaurant,4632,-78.77334916,35.59221914,M
158015,04092013297,Willow Creek Exxon,1133 OLD HONEYCUTT RD ,,FUQUAY VARINA,NC,27526-8923,(919) 577-6361,2001-03-08T00:00:00.000Z,Restaurant,1915,-78.75761891,35.58333571,M
158016,04092012135,Arby's Restaurant,1401 N MAIN ST ,,FUQUAY VARINA,NC,27526-9024,(919) 552-8377,1997-10-08T00:00:00.000Z,Restaurant,3807,-78.77338743,35.59327205,M
158017,04092110066,Fuquay Elementary Cafeteria,6600 JOHNSON POND RD ,,FUQUAY VARINA,NC,27526-9036,(919) 557-2578,1991-09-16T00:00:00.000Z,Public School Lunchrooms,4978,-78.75816353,35.60302894,M
158018,04092021402,Harris Teeter #283 Deli ,8101 Fayetteville RD ,,FUQUAY VARINA,NC,27603,(919) 772-0241,2006-08-16T00:00:00.000Z,Food Stand,20296,-78.70134774,35.66356114,M
158019,04092017999,APPLEBEES GRILL & BAR,1480 N MAIN  ST ,,FUQUAY VARINA ,NC,27526,(919) 552-1521,2018-12-13T00:00:00.000Z,Restaurant,14011,-78.76682544,35.59397891,M
158020,04092015891,AVIATOR SMOKEHOUSE,525 Broad  ST ,,FUQUAY VARINA ,NC,27526,(919) 567-2337,2011-02-18T00:00:00.000Z,Restaurant,15228,-78.79375457,35.59301324,M
158021,04092021403,Harris Teeter #283 Produce ,8101 Fayetteville RD ,,FUQUAY VARINA ,NC,27603,(919) 772-0241,2006-08-16T00:00:00.000Z,Food Stand,15417,-78.70134774,35.66356114,M
158022,04092021401,Harris Teeter #283 Meat/Seafood,8101 Fayetteville RD ,,FUQUAY VARINA ,NC,27603,(919) 772-0241,2006-08-16T00:00:00.000Z,Food Stand,20295,-78.70134774,35.66356114,M
158023,04092017059,HARDEE'S #1655,1560 N BROAD ST ,,FUQUAY-VARINA,NC,27526,(919) 552-9772,2015-10-15T00:00:00.000Z,Restaurant,21154,-78.80353813,35.60445873,M
158024,04092017642,Dan Sushi Hibachi,1313 N Main ST ,,Fuquay-Varina,NC,27526,(919) 577-8000,2017-07-13T00:00:00.000Z,Restaurant,12215,-78.77762987,35.59227964,M
158025,04092021887,FOOD LION #1459 PRODUCE,1508 BROAD ST ,,FUQUAY-VARINA,NC,27526,(919) 577-1000,2015-09-25T00:00:00.000Z,Food Stand,21071,-78.80356197,35.60352165,T
158026,04092016799,KUMO SUSHI & HIBACHI,2916 N MAIN  ST ,SUITE 112,FUQUAY-VARINA,NC,27526,(919) 986-0983,2014-11-04T00:00:00.000Z,Restaurant,20572,-78.7325945,35.61559182,M
158027,04092017248,CELLAR 55,1351 E BROAD ST ,,FUQUAY-VARINA,NC,27526,(919) 446-1156,2016-06-15T00:00:00.000Z,Restaurant,18702,-78.77604319,35.59548799,M
158028,04092025255,Harris Teeter Meat/Seafood #498,1371 E Broad ST ,,FUQUAY-VARINA,NC,27526,(919) 567-7423,2019-04-18T00:00:00.000Z,Food Stand,18281,-78.77604319,35.59548799,M
158029,04092025254,Harris Teeter #498 Produce,1371 E Broad ST ,,FUQUAY-VARINA,NC,27526,(919) 567-7423,2019-04-18T00:00:00.000Z,Food Stand,19918,-78.77604319,35.59548799,M
